Datetime,Close
2022-09-27 10:18:00,367.0899963378906
2022-09-27 10:20:00,367.1000061035156
2022-09-27 10:22:00,367.6099853515625
2022-09-27 10:24:00,367.8399963378906
2022-09-27 10:26:00,367.279296875
2022-09-27 10:28:00,366.79998779296875
2022-09-27 10:30:00,367.44000244140625
2022-09-27 10:32:00,368.0350036621094
2022-09-27 10:34:00,367.79998779296875
2022-09-27 10:36:00,367.9750061035156
2022-09-27 10:38:00,367.5819091796875
2022-09-27 10:40:00,367.7900085449219
2022-09-27 10:42:00,368.2521057128906
2022-09-27 10:44:00,368.45001220703125
2022-09-27 10:46:00,368.7900085449219
2022-09-27 10:48:00,368.80999755859375
2022-09-27 10:50:00,368.69000244140625
2022-09-27 10:52:00,368.3999938964844
2022-09-27 10:54:00,368.29998779296875
2022-09-27 10:56:00,368.2699890136719
2022-09-27 10:58:00,368.2550048828125
2022-09-27 11:00:00,367.5299987792969
2022-09-27 11:02:00,367.6099853515625
2022-09-27 11:04:00,367.45001220703125
2022-09-27 11:06:00,368.17999267578125
2022-09-27 11:08:00,368.42999267578125
2022-09-27 11:10:00,368.1099853515625
2022-09-27 11:12:00,367.4700012207031
2022-09-27 11:14:00,367.1600036621094
2022-09-27 11:16:00,367.0899963378906
2022-09-27 11:18:00,367.0950012207031
2022-09-27 11:20:00,366.80499267578125
2022-09-27 11:22:00,366.1300048828125
2022-09-27 11:24:00,365.6600036621094
2022-09-27 11:26:00,365.54998779296875
2022-09-27 11:28:00,365.0950012207031
2022-09-27 11:30:00,365.5
2022-09-27 11:32:00,365.6600036621094
2022-09-27 11:34:00,365.4591064453125
2022-09-27 11:36:00,365.5799865722656
2022-09-27 11:38:00,365.62109375
2022-09-27 11:40:00,365.8399963378906
2022-09-27 11:42:00,365.6099853515625
2022-09-27 11:44:00,365.6199951171875
2022-09-27 11:46:00,365.32000732421875
2022-09-27 11:48:00,365.19000244140625
2022-09-27 11:50:00,365.17999267578125
2022-09-27 11:52:00,364.42999267578125
2022-09-27 11:54:00,364.2178039550781
2022-09-27 11:56:00,364.55999755859375
2022-09-27 11:58:00,364.06500244140625
2022-09-27 12:00:00,363.8800048828125
2022-09-27 12:02:00,363.9299011230469
2022-09-27 12:04:00,363.6199951171875
2022-09-27 12:06:00,363.4599914550781
2022-09-27 12:08:00,363.2200012207031
2022-09-27 12:10:00,362.6400146484375
2022-09-27 12:12:00,362.1099853515625
2022-09-27 12:14:00,362.20001220703125
2022-09-27 12:16:00,361.8999938964844
2022-09-27 12:18:00,361.2799987792969
2022-09-27 12:20:00,361.63909912109375
2022-09-27 12:22:00,361.69989013671875
2022-09-27 12:24:00,361.7200012207031
2022-09-27 12:26:00,362.25
2022-09-27 12:28:00,362.19000244140625
2022-09-27 12:30:00,362.4273986816406
2022-09-27 12:32:00,362.6300048828125
2022-09-27 12:34:00,362.5745849609375
2022-09-27 12:36:00,362.11468505859375
2022-09-27 12:38:00,362.0098876953125
2022-09-27 12:40:00,362.2550048828125
2022-09-27 12:42:00,362.3299865722656
2022-09-27 12:44:00,362.2799987792969
2022-09-27 12:46:00,362.2699890136719
2022-09-27 12:48:00,362.55999755859375
2022-09-27 12:50:00,362.17999267578125
2022-09-27 12:52:00,362.489990234375
2022-09-27 12:54:00,362.8299865722656
2022-09-27 12:56:00,362.9800109863281
2022-09-27 12:58:00,362.7301025390625
2022-09-27 13:00:00,362.010009765625
2022-09-27 13:02:00,361.93499755859375
2022-09-27 13:04:00,361.7799987792969
2022-09-27 13:06:00,362.2699890136719
2022-09-27 13:08:00,361.94000244140625
2022-09-27 13:10:00,361.8298034667969
2022-09-27 13:12:00,361.95001220703125
2022-09-27 13:14:00,362.1400146484375
2022-09-27 13:16:00,362.1600036621094
2022-09-27 13:18:00,362.2200012207031
2022-09-27 13:20:00,362.05999755859375
2022-09-27 13:22:00,361.8699951171875
2022-09-27 13:24:00,361.75
2022-09-27 13:26:00,361.739990234375
2022-09-27 13:28:00,361.9100036621094
2022-09-27 13:30:00,362.20001220703125
2022-09-27 13:32:00,362.260009765625
2022-09-27 13:34:00,361.92010498046875
2022-09-27 13:36:00,361.8500061035156
2022-09-27 13:38:00,361.6600036621094
2022-09-27 13:40:00,361.0899963378906
2022-09-27 13:42:00,361.3500061035156
2022-09-27 13:44:00,361.6099853515625
2022-09-27 13:46:00,361.67999267578125
2022-09-27 13:48:00,361.55999755859375
2022-09-27 13:50:00,361.6600036621094
2022-09-27 13:52:00,361.32000732421875
2022-09-27 13:54:00,361.1449890136719
2022-09-27 13:56:00,361.2231140136719
2022-09-27 13:58:00,361.760009765625
2022-09-27 14:00:00,361.9305114746094
2022-09-27 14:02:00,362.6000061035156
2022-09-27 14:04:00,362.2799987792969
2022-09-27 14:06:00,362.1700134277344
2022-09-27 14:08:00,362.1400146484375
2022-09-27 14:10:00,362.214111328125
2022-09-27 14:12:00,361.79998779296875
2022-09-27 14:14:00,361.67999267578125
2022-09-27 14:16:00,361.82000732421875
2022-09-27 14:18:00,361.5199890136719
2022-09-27 14:20:00,361.6700134277344
2022-09-27 14:22:00,361.6400146484375
2022-09-27 14:24:00,362.07000732421875
2022-09-27 14:26:00,361.8999938964844
2022-09-27 14:28:00,362.1783142089844
2022-09-27 14:30:00,362.0400085449219
2022-09-27 14:32:00,362.13848876953125
2022-09-27 14:34:00,362.5799865722656
2022-09-27 14:36:00,362.5079040527344
2022-09-27 14:38:00,363.3500061035156
2022-09-27 14:40:00,363.96990966796875
2022-09-27 14:42:00,363.7699890136719
2022-09-27 14:44:00,363.42999267578125
2022-09-27 14:46:00,363.3900146484375
2022-09-27 14:48:00,364.4599914550781
2022-09-27 14:50:00,364.1300048828125
2022-09-27 14:52:00,364.2799072265625
2022-09-27 14:54:00,363.9317932128906
2022-09-27 14:56:00,364.0199890136719
2022-09-27 14:58:00,364.0299987792969
2022-09-27 15:00:00,363.02020263671875
2022-09-27 15:02:00,363.4599914550781
2022-09-27 15:04:00,363.44000244140625
2022-09-27 15:06:00,363.45001220703125
2022-09-27 15:08:00,363.75
2022-09-27 15:10:00,363.5199890136719
2022-09-27 15:12:00,363.6000061035156
2022-09-27 15:14:00,363.19000244140625
2022-09-27 15:16:00,363.65008544921875
2022-09-27 15:18:00,363.7898864746094
2022-09-27 15:20:00,363.3299865722656
2022-09-27 15:22:00,363.739990234375
2022-09-27 15:24:00,363.0899963378906
2022-09-27 15:26:00,363.05999755859375
2022-09-27 15:28:00,363.0899963378906
2022-09-27 15:30:00,362.17999267578125
2022-09-27 15:32:00,362.3900146484375
2022-09-27 15:34:00,362.78009033203125
2022-09-27 15:36:00,362.57000732421875
2022-09-27 15:38:00,362.32501220703125
2022-09-27 15:40:00,362.67999267578125
2022-09-27 15:42:00,362.8399963378906
2022-09-27 15:44:00,363.0
2022-09-27 15:46:00,362.80999755859375
2022-09-27 15:48:00,363.0299987792969
2022-09-27 15:50:00,363.385009765625
2022-09-27 15:52:00,363.55999755859375
2022-09-27 15:54:00,363.8900146484375
2022-09-27 15:56:00,363.20001220703125
2022-09-27 15:58:00,363.3900146484375
2022-09-28 09:30:00,363.9100036621094
2022-09-28 09:32:00,363.29998779296875
2022-09-28 09:34:00,363.54998779296875
2022-09-28 09:36:00,362.7900085449219
2022-09-28 09:38:00,363.20001220703125
2022-09-28 09:40:00,363.6099853515625
2022-09-28 09:42:00,364.260009765625
2022-09-28 09:44:00,364.2300109863281
2022-09-28 09:46:00,364.04998779296875
2022-09-28 09:48:00,364.06500244140625
2022-09-28 09:50:00,364.8599853515625
2022-09-28 09:52:00,364.45001220703125
2022-09-28 09:54:00,364.4800109863281
2022-09-28 09:56:00,364.80499267578125
2022-09-28 09:58:00,364.30499267578125
2022-09-28 10:00:00,365.1499938964844
2022-09-28 10:02:00,364.639892578125
2022-09-28 10:04:00,363.9700012207031
2022-09-28 10:06:00,363.875
2022-09-28 10:08:00,363.1549987792969
2022-09-28 10:10:00,363.70001220703125
2022-09-28 10:12:00,363.9200134277344
2022-09-28 10:14:00,363.4800109863281
2022-09-28 10:16:00,364.3999938964844
2022-09-28 10:18:00,364.2900085449219
2022-09-28 10:20:00,364.5299987792969
2022-09-28 10:22:00,365.19500732421875
2022-09-28 10:24:00,365.1400146484375
2022-09-28 10:26:00,365.7799987792969
2022-09-28 10:28:00,366.4100036621094
2022-09-28 10:30:00,366.1300048828125
2022-09-28 10:32:00,366.1400146484375
2022-09-28 10:34:00,366.3699951171875
2022-09-28 10:36:00,366.92999267578125
2022-09-28 10:38:00,366.2300109863281
2022-09-28 10:40:00,366.510009765625
2022-09-28 10:42:00,366.9599914550781
2022-09-28 10:44:00,367.29998779296875
2022-09-28 10:46:00,366.94000244140625
2022-09-28 10:48:00,367.2200012207031
2022-09-28 10:50:00,366.8900146484375
2022-09-28 10:52:00,367.0950012207031
2022-09-28 10:54:00,367.0400085449219
2022-09-28 10:56:00,366.69000244140625
2022-09-28 10:58:00,366.510009765625
2022-09-28 11:00:00,366.7499084472656
2022-09-28 11:02:00,367.19000244140625
2022-09-28 11:04:00,366.7900085449219
2022-09-28 11:06:00,366.70001220703125
2022-09-28 11:08:00,366.3999938964844
2022-09-28 11:10:00,366.8900146484375
2022-09-28 11:12:00,366.9800109863281
2022-09-28 11:14:00,366.8999938964844
2022-09-28 11:16:00,367.0400085449219
2022-09-28 11:18:00,367.0
2022-09-28 11:20:00,367.8800048828125
2022-09-28 11:22:00,367.7601013183594
2022-09-28 11:24:00,368.1189880371094
2022-09-28 11:26:00,367.94000244140625
2022-09-28 11:28:00,367.28021240234375
2022-09-28 11:30:00,366.9100036621094
2022-09-28 11:32:00,366.7699890136719
2022-09-28 11:34:00,367.05010986328125
2022-09-28 11:36:00,367.3399963378906
2022-09-28 11:38:00,366.79998779296875
2022-09-28 11:40:00,366.7950134277344
2022-09-28 11:42:00,366.88409423828125
2022-09-28 11:44:00,366.760009765625
2022-09-28 11:46:00,367.3699951171875
2022-09-28 11:48:00,367.5400085449219
2022-09-28 11:50:00,367.57000732421875
2022-09-28 11:52:00,368.010009765625
2022-09-28 11:54:00,368.28179931640625
2022-09-28 11:56:00,368.2349853515625
2022-09-28 11:58:00,368.32159423828125
2022-09-28 12:00:00,368.32000732421875
2022-09-28 12:02:00,368.45001220703125
2022-09-28 12:04:00,368.3218994140625
2022-09-28 12:06:00,368.4800109863281
2022-09-28 12:08:00,368.2900085449219
2022-09-28 12:10:00,368.5199890136719
2022-09-28 12:12:00,368.9100036621094
2022-09-28 12:14:00,368.9599914550781
2022-09-28 12:16:00,369.23089599609375
2022-09-28 12:18:00,369.489990234375
2022-09-28 12:20:00,369.3299865722656
2022-09-28 12:22:00,368.94000244140625
2022-09-28 12:24:00,368.6499938964844
2022-09-28 12:26:00,368.3299865722656
2022-09-28 12:28:00,368.3511047363281
2022-09-28 12:30:00,368.2099914550781
2022-09-28 12:32:00,368.4049987792969
2022-09-28 12:34:00,368.5398864746094
2022-09-28 12:36:00,368.3399963378906
2022-09-28 12:38:00,368.162109375
2022-09-28 12:40:00,368.3800048828125
2022-09-28 12:42:00,368.67340087890625
2022-09-28 12:44:00,369.17999267578125
2022-09-28 12:46:00,368.9700012207031
2022-09-28 12:48:00,368.8299865722656
2022-09-28 12:50:00,368.5249938964844
2022-09-28 12:52:00,368.6300048828125
2022-09-28 12:54:00,368.8900146484375
2022-09-28 12:56:00,368.5715026855469
2022-09-28 12:58:00,368.8800048828125
2022-09-28 13:00:00,368.7699890136719
2022-09-28 13:02:00,368.7300109863281
2022-09-28 13:04:00,369.1499938964844
2022-09-28 13:06:00,369.4599914550781
2022-09-28 13:08:00,369.760009765625
2022-09-28 13:10:00,369.5799865722656
2022-09-28 13:12:00,369.6199951171875
2022-09-28 13:14:00,369.760009765625
2022-09-28 13:16:00,369.92999267578125
2022-09-28 13:18:00,369.9721984863281
2022-09-28 13:20:00,369.7099914550781
2022-09-28 13:22:00,369.80999755859375
2022-09-28 13:24:00,369.3583068847656
2022-09-28 13:26:00,369.2997131347656
2022-09-28 13:28:00,369.25
2022-09-28 13:30:00,369.1700134277344
2022-09-28 13:32:00,369.3800048828125
2022-09-28 13:34:00,369.29998779296875
2022-09-28 13:36:00,369.0
2022-09-28 13:38:00,369.1000061035156
2022-09-28 13:40:00,369.1600036621094
2022-09-28 13:42:00,369.3711853027344
2022-09-28 13:44:00,368.94500732421875
2022-09-28 13:46:00,368.44000244140625
2022-09-28 13:48:00,368.6098937988281
2022-09-28 13:50:00,368.468994140625
2022-09-28 13:52:00,368.3399963378906
2022-09-28 13:54:00,368.6400146484375
2022-09-28 13:56:00,368.69000244140625
2022-09-28 13:58:00,368.7099914550781
2022-09-28 14:00:00,368.8996887207031
2022-09-28 14:02:00,368.7900085449219
2022-09-28 14:04:00,369.20001220703125
2022-09-28 14:06:00,369.0799865722656
2022-09-28 14:08:00,369.1099853515625
2022-09-28 14:10:00,369.18499755859375
2022-09-28 14:12:00,369.0299987792969
2022-09-28 14:14:00,368.94000244140625
2022-09-28 14:16:00,368.760009765625
2022-09-28 14:18:00,368.8500061035156
2022-09-28 14:20:00,368.8699951171875
2022-09-28 14:22:00,368.6300048828125
2022-09-28 14:24:00,368.4800109863281
2022-09-28 14:26:00,368.8399963378906
2022-09-28 14:28:00,368.8599853515625
2022-09-28 14:30:00,369.1499938964844
2022-09-28 14:32:00,369.4049987792969
2022-09-28 14:34:00,369.57501220703125
2022-09-28 14:36:00,369.6700134277344
2022-09-28 14:38:00,369.70001220703125
2022-09-28 14:40:00,369.2099914550781
2022-09-28 14:42:00,369.0
2022-09-28 14:44:00,369.07000732421875
2022-09-28 14:46:00,369.2749938964844
2022-09-28 14:48:00,369.364990234375
2022-09-28 14:50:00,369.5400085449219
2022-09-28 14:52:00,369.5050048828125
2022-09-28 14:54:00,369.5299987792969
2022-09-28 14:56:00,369.5150146484375
2022-09-28 14:58:00,369.4599914550781
2022-09-28 15:00:00,369.8900146484375
2022-09-28 15:02:00,370.30999755859375
2022-09-28 15:04:00,370.20001220703125
2022-09-28 15:06:00,370.94000244140625
2022-09-28 15:08:00,370.760009765625
2022-09-28 15:10:00,370.92999267578125
2022-09-28 15:12:00,370.7900085449219
2022-09-28 15:14:00,370.7300109863281
2022-09-28 15:16:00,370.6499938964844
2022-09-28 15:18:00,370.5
2022-09-28 15:20:00,370.5199890136719
2022-09-28 15:22:00,370.6499938964844
2022-09-28 15:24:00,370.8599853515625
2022-09-28 15:26:00,370.8800048828125
2022-09-28 15:28:00,370.8450012207031
2022-09-28 15:30:00,371.19500732421875
2022-09-28 15:32:00,371.3800048828125
2022-09-28 15:34:00,371.6099853515625
2022-09-28 15:36:00,371.5400085449219
2022-09-28 15:38:00,371.3800048828125
2022-09-28 15:40:00,371.63970947265625
2022-09-28 15:42:00,371.70001220703125
2022-09-28 15:44:00,371.80999755859375
2022-09-28 15:46:00,371.90008544921875
2022-09-28 15:48:00,372.0199890136719
2022-09-28 15:50:00,371.67498779296875
2022-09-28 15:52:00,372.0299987792969
2022-09-28 15:54:00,371.385009765625
2022-09-28 15:56:00,371.1549987792969
2022-09-28 15:58:00,370.5199890136719
2022-09-29 09:30:00,366.7149963378906
2022-09-29 09:32:00,366.2149963378906
2022-09-29 09:34:00,365.489990234375
2022-09-29 09:36:00,365.5799865722656
2022-09-29 09:38:00,365.1499938964844
2022-09-29 09:40:00,364.42999267578125
2022-09-29 09:42:00,363.7099914550781
2022-09-29 09:44:00,363.3100891113281
2022-09-29 09:46:00,363.30999755859375
2022-09-29 09:48:00,363.0899963378906
2022-09-29 09:50:00,363.7900085449219
2022-09-29 09:52:00,363.3299865722656
2022-09-29 09:54:00,363.6099853515625
2022-09-29 09:56:00,363.42999267578125
2022-09-29 09:58:00,363.19000244140625
2022-09-29 10:00:00,362.2900085449219
2022-09-29 10:02:00,361.7799987792969
2022-09-29 10:04:00,362.2099914550781
2022-09-29 10:06:00,362.3900146484375
2022-09-29 10:08:00,361.6300048828125
2022-09-29 10:10:00,361.79998779296875
2022-09-29 10:12:00,361.3599853515625
2022-09-29 10:14:00,360.92999267578125
2022-09-29 10:16:00,361.0400085449219
2022-09-29 10:18:00,361.0231018066406
2022-09-29 10:20:00,361.8699951171875
2022-09-29 10:22:00,361.7048034667969
2022-09-29 10:24:00,361.5400085449219
2022-09-29 10:26:00,361.8699951171875
2022-09-29 10:28:00,361.8299865722656
2022-09-29 10:30:00,361.3399963378906
2022-09-29 10:32:00,361.4100036621094
2022-09-29 10:34:00,360.8399963378906
2022-09-29 10:36:00,360.8349914550781
2022-09-29 10:38:00,361.3388977050781
2022-09-29 10:40:00,361.7699890136719
2022-09-29 10:42:00,362.25
2022-09-29 10:44:00,361.92498779296875
2022-09-29 10:46:00,362.0299987792969
2022-09-29 10:48:00,361.8465881347656
2022-09-29 10:50:00,362.3500061035156
2022-09-29 10:52:00,362.739990234375
2022-09-29 10:54:00,362.80999755859375
2022-09-29 10:56:00,362.9599914550781
2022-09-29 10:58:00,362.55999755859375
2022-09-29 11:00:00,362.9599914550781
2022-09-29 11:02:00,362.739990234375
2022-09-29 11:04:00,362.3500061035156
2022-09-29 11:06:00,363.6400146484375
2022-09-29 11:08:00,363.7699890136719
2022-09-29 11:10:00,363.6499938964844
2022-09-29 11:12:00,362.8299865722656
2022-09-29 11:14:00,362.8299865722656
2022-09-29 11:16:00,362.9649963378906
2022-09-29 11:18:00,362.94500732421875
2022-09-29 11:20:00,362.45001220703125
2022-09-29 11:22:00,362.43060302734375
2022-09-29 11:24:00,362.3800048828125
2022-09-29 11:26:00,362.239990234375
2022-09-29 11:28:00,362.7698974609375
2022-09-29 11:30:00,362.3999938964844
2022-09-29 11:32:00,362.8800048828125
2022-09-29 11:34:00,363.04998779296875
2022-09-29 11:36:00,363.0299072265625
2022-09-29 11:38:00,362.9901123046875
2022-09-29 11:40:00,362.95001220703125
2022-09-29 11:42:00,363.1199951171875
2022-09-29 11:44:00,363.6600036621094
2022-09-29 11:46:00,363.4599914550781
2022-09-29 11:48:00,363.75
2022-09-29 11:50:00,363.8999938964844
2022-09-29 11:52:00,364.3399963378906
2022-09-29 11:54:00,364.6300048828125
2022-09-29 11:56:00,364.4299011230469
2022-09-29 11:58:00,364.010009765625
2022-09-29 12:00:00,363.8500061035156
2022-09-29 12:02:00,363.9049987792969
2022-09-29 12:04:00,364.2200012207031
2022-09-29 12:06:00,363.95361328125
2022-09-29 12:08:00,364.1438903808594
2022-09-29 12:10:00,363.6199951171875
2022-09-29 12:12:00,363.97601318359375
2022-09-29 12:14:00,363.7200012207031
2022-09-29 12:16:00,363.239990234375
2022-09-29 12:18:00,362.9100036621094
2022-09-29 12:20:00,362.69000244140625
2022-09-29 12:22:00,362.7200012207031
2022-09-29 12:24:00,362.7099914550781
2022-09-29 12:26:00,362.78179931640625
2022-09-29 12:28:00,362.8299865722656
2022-09-29 12:30:00,362.9200134277344
2022-09-29 12:32:00,362.9599914550781
2022-09-29 12:34:00,363.0804138183594
2022-09-29 12:36:00,363.17999267578125
2022-09-29 12:38:00,363.32000732421875
2022-09-29 12:40:00,362.7900085449219
2022-09-29 12:42:00,363.19500732421875
2022-09-29 12:44:00,363.2449951171875
2022-09-29 12:46:00,363.25
2022-09-29 12:48:00,362.8999938964844
2022-09-29 12:50:00,362.70001220703125
2022-09-29 12:52:00,363.0
2022-09-29 12:54:00,362.8800048828125
2022-09-29 12:56:00,362.29998779296875
2022-09-29 12:58:00,362.2701110839844
2022-09-29 13:00:00,361.92498779296875
2022-09-29 13:02:00,361.8900146484375
2022-09-29 13:04:00,361.94000244140625
2022-09-29 13:06:00,361.6300048828125
2022-09-29 13:08:00,361.6000061035156
2022-09-29 13:10:00,361.9971008300781
2022-09-29 13:12:00,362.1199951171875
2022-09-29 13:14:00,362.0899963378906
2022-09-29 13:16:00,362.2200012207031
2022-09-29 13:18:00,361.8800048828125
2022-09-29 13:20:00,361.82550048828125
